CustomerID	recency	frequency	monetary
14060.0	4	202	6140.419999999998
14062.0	9	111	10464.85
14064.0	29	80	1353.7400000000002
14066.0	266	7	152.55
14067.0	63	52	374.69999999999993
14068.0	320	24	265.85
14071.0	3	324	1438.820000000003
14073.0	32	13	151.04
14075.0	4	43	942.2599999999998
14076.0	129	46	122.46999999999997
14077.0	40	42	499.41999999999996
14078.0	101	65	1049.3700000000003
14079.0	124	12	375.09999999999997
14080.0	32	4	45.599999999999994
14081.0	302	153	934.5200000000001
14082.0	364	29	182.24999999999997
14083.0	4	181	1018.4299999999998
14085.0	2	450	4448.539999999997
14087.0	2	69	194.42
14088.0	10	589	50491.81
14089.0	56	14	161.0
14090.0	324	1	76.32000000000001
14092.0	7	214	4076.910000000003
14093.0	12	105	442.8499999999999
14096.0	4	5111	65164.78999999966
14098.0	36	21	147.34999999999997
14099.0	16	250	3104.1700000000005
14100.0	137	26	194.9
14101.0	73	35	5976.79
14102.0	5	79	1360.2800000000002
14104.0	154	21	216.20999999999998
14105.0	239	74	1266.2300000000002
14107.0	51	123	2703.23
14108.0	30	34	597.9100000000001
14109.0	72	9	144.2
14110.0	3	156	5683.149999999999
14111.0	14	10	692.85
14112.0	22	160	2915.1499999999974
14113.0	3	34	1840.4200000000005
14114.0	273	15	386.53
14116.0	19	72	1382.7400000000002
14117.0	143	3	90.0
14121.0	3	159	2780.1499999999996
14124.0	84	5	419.58000000000004
14125.0	10	167	2740.4300000000017
14126.0	7	15	706.1300000000001
14127.0	122	44	709.7099999999996
14128.0	60	46	637.5000000000001
14129.0	1	52	1123.86
14130.0	319	67	483.85999999999996
14132.0	2	200	3586.030000000001
14133.0	129	28	605.6399999999999
14135.0	1	134	4690.31
14138.0	1	47	982.3800000000005
14139.0	46	26	415.81999999999994
14140.0	3	66	935.0499999999996
14141.0	2	40	915.1300000000002
14142.0	373	22	311.81000000000006
14143.0	133	7	115.8
14145.0	46	11	3742.2
14146.0	8	210	4190.999999999999
14147.0	78	5	483.4
14148.0	233	3	157.2
14149.0	220	28	446.62000000000006
14150.0	35	26	658.6400000000001
14152.0	75	49	621.2900000000002
14154.0	239	52	1345.6200000000003
14155.0	266	6	118.75
14157.0	19	48	432.88000000000017
14158.0	40	41	507.66000000000014
14159.0	19	1204	4693.00999999999
14161.0	215	108	1110.52
14162.0	173	25	289.36000000000007
14163.0	87	52	2445.9100000000008
14164.0	70	29	1631.7700000000002
14165.0	275	25	122.53999999999999
14167.0	39	52	574.8399999999999
14171.0	98	58	363.78999999999996
14173.0	10	29	450.84000000000003
14174.0	33	26	134.46
14175.0	59	149	3222.3000000000006
14176.0	297	31	576.9
14177.0	86	42	559.4100000000001
14178.0	8	327	1620.93
14179.0	40	165	719.7799999999997
14180.0	10	240	4748.519999999998
14184.0	66	24	452.89
14185.0	331	3	197.65
14188.0	30	65	2054.3599999999997
14189.0	2	265	4654.079999999998
14191.0	1	259	4684.760000000001
14193.0	67	42	853.3900000000001
14194.0	4	579	11349.519999999986
14195.0	201	7	1011.9999999999998
14196.0	106	6	335.52
14198.0	18	39	701.3999999999999
14199.0	218	2	185.39999999999998
14201.0	60	37	747.4399999999999
14204.0	2	44	161.02999999999997
14205.0	16	24	466.70000000000005
14206.0	239	20	328.1599999999999
14208.0	94	10	151.73999999999998
14209.0	10	87	2073.4300000000003
14210.0	105	102	1905.8400000000001
14211.0	53	112	2241.1000000000004
14212.0	89	9	1070.48
14214.0	30	67	1004.3799999999997
14215.0	11	108	1789.7200000000005
14216.0	3	59	1839.3
14217.0	1	100	2004.9800000000002
14218.0	42	12	169.48000000000002
14219.0	4	7	89.94
14220.0	247	21	632.4
14221.0	42	193	3432.7999999999993
14222.0	177	41	683.17
14223.0	92	60	991.13
14224.0	110	118	1050.1200000000001
14226.0	28	67	2232.19
14227.0	26	175	3350.9600000000014
14229.0	51	40	1547.2
14231.0	183	50	925.71
14232.0	42	115	2048.0700000000006
14233.0	49	35	1462.7200000000007
14234.0	22	159	775.4600000000004
14235.0	75	79	3144.8599999999997
14236.0	80	15	490.86
14237.0	373	9	161.00000000000003
14238.0	326	8	146.85
14239.0	43	112	2380.8500000000017
14240.0	30	42	890.3400000000005
14241.0	183	10	213.70000000000002
14242.0	234	16	280.55
14243.0	8	141	2588.769999999999
14245.0	219	108	1693.4499999999996
14246.0	110	75	1474.0600000000006
14247.0	278	20	136.77
14248.0	318	8	302.58
14250.0	7	111	1904.0500000000002
14251.0	1	78	2879.7000000000003
14256.0	260	53	969.06
14257.0	64	106	3099.72
14258.0	9	111	12669.979999999996
14259.0	141	5	120.0
14261.0	50	52	1163.4499999999998
14262.0	8	143	2618.230000000001
14264.0	154	17	333.97
14267.0	162	55	1516.2399999999998
14270.0	331	29	492.6499999999999
14271.0	225	10	112.32000000000002
14272.0	73	33	437.96000000000004
14273.0	51	29	559.9700000000001
14276.0	98	64	1119.7399999999998
14280.0	196	8	134.04
14282.0	3	156	3729.3400000000042
14284.0	30	32	595.2500000000001
14285.0	21	27	1910.0100000000004
14286.0	23	280	4628.749999999998
14287.0	8	9	176.63
14288.0	213	16	426.6
14289.0	8	47	911.2599999999999
14290.0	11	101	2314.6499999999996
14291.0	1	237	3883.249999999998
14292.0	7	100	4871.9299999999985
14293.0	3	61	1046.5599999999993
14295.0	40	5	166.2
14297.0	17	62	1305.3299999999997
14298.0	8	1637	51527.299999999974
14299.0	8	143	3965.6199999999953
14300.0	18	3	43.2
14301.0	117	13	640.14
14304.0	222	17	383.45000000000005
14305.0	71	105	1858.9599999999998
14306.0	51	33	2093.3199999999997
14307.0	88	180	2995.7200000000007
14309.0	8	117	2352.530000000001
14311.0	242	20	310.26
14312.0	46	87	1611.5899999999995
14314.0	106	8	120.0
14315.0	44	101	2481.129999999999
14317.0	64	24	508.58
14320.0	206	31	477.7900000000001
14321.0	10	123	1530.749999999999
14323.0	114	36	605.0600000000002
14326.0	242	8	183.85
14327.0	163	12	311.65000000000003
14329.0	17	259	5014.840000000004
14331.0	124	28	462.65999999999997
14332.0	22	26	866.3099999999998
14333.0	67	15	415.2
14334.0	16	162	2552.2100000000005
14336.0	16	90	1614.9100000000008
14338.0	161	31	588.2199999999999
14339.0	242	14	309.52
14340.0	218	6	134.7
14341.0	45	129	2182.2799999999984
14342.0	21	21	668.5600000000002
14344.0	127	71	889.9300000000002
14345.0	38	6	108.97999999999999
14346.0	120	60	1021.5800000000002
14348.0	260	18	409.57
14349.0	10	31	133.50000000000006
14350.0	274	18	282.92999999999995
14351.0	164	1	51.0
14352.0	157	47	1078.96
14353.0	215	6	90.6
14354.0	5	9	163.62
14355.0	365	11	174.4
14356.0	79	33	701.23
14357.0	43	41	225.77000000000012
14359.0	19	55	912.1800000000002
14360.0	31	118	2128.23
14362.0	22	41	161.20000000000002
14364.0	108	69	3717.349999999999
14367.0	8	524	9261.520000000006
14368.0	319	8	155.00000000000003
14371.0	295	4	100.5
14373.0	358	4	76.55
14375.0	185	75	257.67999999999995
14377.0	191	11	617.05
14379.0	44	46	348.1
14381.0	52	56	202.6800000000001
14382.0	26	131	626.07
14383.0	38	59	1247.6899999999998
14385.0	9	14	202.11
14386.0	296	7	142.4
14387.0	32	140	1770.5600000000013
14388.0	10	186	3212.8400000000015
14389.0	65	45	1043.46
14390.0	10	286	4652.8200000000015
14393.0	218	5	67.94999999999999
14395.0	2	350	3507.710000000001
14396.0	65	73	487.99
14397.0	2	87	2612.960000000001
14400.0	149	25	574.7
14401.0	4	182	4051.4799999999987
14403.0	130	20	1475.8100000000002
14404.0	33	103	1474.3200000000004
14406.0	119	8	156.75
14407.0	107	73	2157.7299999999996
14408.0	10	107	2606.53
14409.0	71	54	2059.45
14410.0	92	194	1105.0699999999986
14411.0	310	14	1063.0
14412.0	42	43	770.0300000000002
14413.0	362	23	122.7
14414.0	91	97	1496.9800000000005
14415.0	1	590	5900.279999999999
14416.0	22	14	490.22
14418.0	3	124	1937.2500000000002
14419.0	10	206	1058.0600000000002
14420.0	99	29	387.52
14421.0	57	27	813.11
14422.0	0	222	4263.64
14423.0	218	3	265.2
14424.0	17	1	322.08
14426.0	23	224	4481.670000000001
14427.0	50	17	363.34000000000003
14428.0	7	144	1244.8300000000004
14431.0	302	17	470.35999999999996
14432.0	9	382	2255.5099999999984
14434.0	21	12	1372.8
14436.0	98	9	89.06
14437.0	365	5	63.0
14438.0	306	9	131.9
14440.0	8	55	2357.6800000000003
14441.0	0	51	1712.8900000000008
14443.0	53	93	1420.2000000000005
14446.0	0	293	1039.5800000000008
14447.0	18	70	1163.2300000000005
14448.0	9	20	375.35
14449.0	18	258	907.0999999999999
14450.0	180	40	483.25
14451.0	60	109	662.5900000000001
14452.0	10	62	264.44000000000005
14453.0	190	22	119.93000000000002
14456.0	5	970	3062.3999999999983
14457.0	310	4	113.64
14459.0	155	37	1837.9199999999996
14460.0	110	16	434.34
14461.0	148	180	2103.059999999999
14462.0	66	240	2004.0200000000004
14463.0	98	6	529.62
14465.0	246	130	1058.6200000000008
14466.0	29	72	2272.4000000000015
14467.0	17	90	598.7599999999999
14470.0	11	43	461.19000000000005
14472.0	103	281	1936.8400000000013
14473.0	74	7	234.34
14474.0	46	29	547.6600000000001
14475.0	71	42	925.8499999999998
14476.0	257	19	215.7
14477.0	19	10	1309.6000000000001
14479.0	253	18	316.24999999999994
14480.0	11	13	279.05
14481.0	164	30	636.5100000000001
14482.0	18	144	2068.150000000001
14483.0	281	9	137.10000000000002
14484.0	50	14	321.91999999999996
14485.0	38	47	165.75000000000003
14487.0	26	144	1196.3300000000002
14488.0	67	46	1064.2800000000002
14489.0	207	30	463.38000000000005
14491.0	175	17	340.93
14493.0	7	120	2383.2400000000002
14494.0	25	7	139.56
14495.0	50	6	123.79999999999998
14496.0	311	19	538.8100000000001
14497.0	309	29	475.3699999999999
14498.0	42	193	1957.3200000000004
14499.0	26	194	815.32
14500.0	88	7	356.85
14501.0	183	10	251.20999999999998
14502.0	19	624	2470.6699999999996
14503.0	3	164	3543.2600000000016
14504.0	47	107	673.2599999999995
14505.0	17	799	5905.639999999987
14506.0	17	316	2012.1700000000012
14507.0	23	96	1383.1799999999994
14508.0	22	57	276.41999999999996
14511.0	11	68	1314.8099999999997
14512.0	187	23	275.28
14513.0	100	12	455.59000000000003
14514.0	61	73	1055.35
14515.0	17	101	2102.0899999999997
14517.0	33	18	330.45
14518.0	64	16	174.37
14520.0	1	4	270.6
14522.0	24	17	974.54
14523.0	108	12	241.09000000000003
14524.0	31	203	1867.6800000000007
14525.0	19	291	4332.199999999996
14527.0	2	972	8508.81999999996
14528.0	37	18	364.22
14529.0	60	229	620.0399999999998
14530.0	25	216	2925.910000000001
14532.0	236	64	932.8499999999997
14533.0	24	62	1949.7200000000007
14534.0	2	519	4447.049999999999
14535.0	60	330	2864.190000000005
14536.0	259	19	171.8
14537.0	57	10	355.5600000000001
14538.0	64	19	388.2499999999999
14539.0	15	32	537.48
14540.0	9	76	996.26
14541.0	58	111	1461.6499999999999
14542.0	185	5	103.25000000000001
14543.0	28	72	3630.330000000001
14544.0	24	114	2024.4500000000005
14546.0	5	399	2578.0900000000024
14547.0	3	366	4007.539999999999
14548.0	150	4	652.8
14549.0	311	56	289.2399999999999
14550.0	10	48	765.6200000000001
14551.0	18	10	186.23000000000002
14552.0	151	58	165.07000000000005
14553.0	19	113	859.27
14554.0	10	216	2381.040000000002
14555.0	57	21	324.14000000000004
14557.0	85	16	788.3800000000001
14560.0	7	74	2237.7700000000013
14561.0	75	69	1080.7600000000004
14562.0	3	423	5074.769999999998
14565.0	95	127	3099.1200000000017
14567.0	56	33	1530.3600000000006
14569.0	1	12	227.39
14570.0	280	29	218.05999999999992
14572.0	3	270	2832.840000000001
14573.0	179	235	1653.4200000000017
14576.0	372	1	35.400000000000006
14577.0	12	123	859.7100000000011
14578.0	3	24	168.63
14581.0	16	17	138.6
14582.0	40	6	114.11
14583.0	5	330	1052.5500000000004
14584.0	169	100	1042.2599999999995
14585.0	50	29	157.05
14586.0	276	19	237.35999999999996
14587.0	18	383	1601.1400000000008
14589.0	371	3	39.75
14591.0	15	197	1447.140000000001
14592.0	35	164	570.4599999999998
14593.0	21	152	617.9900000000001
14594.0	7	53	379.82999999999987
14595.0	19	102	1740.6000000000001
14597.0	11	55	883.1500000000002
14598.0	44	50	221.97000000000003
14600.0	305	25	393.3299999999999
14601.0	10	7	213.96000000000004
14603.0	274	2	660.0
14606.0	1	2700	12156.65000000007
14607.0	15	86	16569.5
14608.0	4	20	1785.1499999999999
14609.0	72	4	601.5600000000001
14616.0	242	3	406.08000000000004
14618.0	9	16	553.44
14619.0	245	20	394.43999999999994
14620.0	205	26	412.78
14621.0	1	92	1788.36
14622.0	184	21	320.58
14623.0	32	134	889.2499999999999
14624.0	57	13	225.84999999999997
14625.0	196	53	899.63
14626.0	23	122	2791.2699999999995
14628.0	91	24	671.96
14629.0	4	152	959.0100000000001
14631.0	50	41	1006.9799999999998
14632.0	262	8	114.55999999999999
14633.0	266	20	344.9000000000001
14636.0	36	28	609.8500000000001
14638.0	50	16	443.6
14639.0	52	172	2984.4900000000025
14640.0	24	106	2125.079999999999
14641.0	21	7	110.46
14642.0	58	2	96.12
14643.0	170	31	693.8100000000001
14644.0	67	26	830.76
14645.0	156	30	597.09
14647.0	201	30	243.21999999999994
14649.0	4	199	1417.2899999999997
14651.0	67	102	654.5999999999998
14652.0	77	29	114.18000000000002
14653.0	1	237	1947.5499999999997
14655.0	8	49	1932.23
14656.0	169	80	291.04999999999984
14657.0	17	126	848.22
14658.0	5	29	247.14999999999998
14659.0	8	253	2529.930000000001
14660.0	86	30	285.73999999999995
14661.0	26	4	107.95
14662.0	28	168	771.1700000000003
14664.0	19	99	637.89
14665.0	60	90	1835.7000000000003
14666.0	24	14	195.24999999999997
14667.0	10	573	9241.200000000004
14669.0	241	170	1269.9900000000002
14670.0	280	132	411.5300000000001
14672.0	234	61	765.55
14673.0	3	74	1736.3999999999994
14675.0	16	102	604.7499999999999
14676.0	31	42	2548.24
14680.0	25	258	28754.11
14681.0	71	7	498.95
14682.0	187	2	52.0
14684.0	25	421	1236.2800000000013
14687.0	106	15	628.3799999999999
14688.0	7	327	5630.869999999997
14689.0	208	13	112.80000000000001
14690.0	44	50	371.7
14691.0	30	71	2114.3299999999995
14692.0	137	68	591.5500000000001
14693.0	264	8	172.9
14696.0	4	130	2078.95
14697.0	218	22	188.60999999999996
14698.0	1	210	1250.7600000000014
14699.0	214	8	109.12999999999998
14700.0	32	115	2235.2999999999997
14701.0	10	335	2549.369999999999
14702.0	1	347	3292.139999999998
14703.0	14	22	318.1699999999999
14704.0	11	415	1546.9099999999999
14705.0	198	1	179.0
14708.0	2	28	1126.37
14709.0	15	196	4921.040000000007
14710.0	14	139	606.1300000000002
14711.0	10	357	2868.7999999999965
14712.0	29	25	917.07
14713.0	9	339	2666.36
14714.0	24	10	160.19
14715.0	24	71	867.3800000000001
14716.0	43	55	329.6799999999999
14719.0	1	237	1602.1300000000008
14720.0	5	37	663.8100000000003
14722.0	147	29	187.91999999999996
14723.0	10	278	1158.3
14725.0	24	52	718.08
14727.0	274	10	268.58
14729.0	373	71	313.48999999999995
14730.0	1	501	2005.0600000000063
14731.0	47	45	380.0199999999999
14732.0	8	147	2702.49
14733.0	16	202	9585.909999999998
14735.0	3	194	6065.69
14737.0	3	17	1164.55
14738.0	42	54	1314.4499999999998
14739.0	4	60	3902.28
14740.0	197	89	1448.2099999999994
14741.0	11	59	1400.3400000000004
14744.0	16	26	1099.98
14745.0	112	69	1220.2600000000002
14747.0	249	18	328.2
14748.0	29	89	1415.7499999999995
14752.0	43	5	389.63999999999993
14753.0	87	30	563.15
14754.0	44	41	638.0500000000001
14755.0	9	235	5010.279999999999
14756.0	15	38	738.9599999999998
14757.0	75	19	420.5
14758.0	144	71	1484.0599999999995
14759.0	4	102	1625.9699999999993
14760.0	297	5	89.2
14761.0	58	11	255.90000000000003
14762.0	263	21	300.52
14764.0	46	6	278.3
14765.0	29	39	254.10999999999996
14766.0	8	135	2473.37
14768.0	17	5	192.60000000000002
14769.0	2	1090	10674.750000000007
14770.0	232	52	876.4199999999997
14772.0	112	9	139.26
14775.0	58	60	1011.9
14776.0	51	117	2538.299999999999
14778.0	127	35	730.8599999999999
14779.0	280	41	386.1499999999999
14780.0	54	27	447.67999999999995
14782.0	319	6	200.10000000000002
14784.0	26	15	289.99
14785.0	10	3	77.4
14788.0	7	30	679.4399999999998
14789.0	28	6	197.64000000000001
14790.0	16	46	745.0600000000001
14792.0	63	2	6.2
14793.0	21	14	228.99
14794.0	2	80	1319.9099999999996
14795.0	166	6	131.45
14796.0	1	1141	8022.489999999978
14798.0	52	12	173.74
14799.0	51	13	157.7
14800.0	47	385	4339.739999999999
14801.0	61	59	193.1399999999999
14803.0	162	44	845.5500000000002
14804.0	8	12	353.2699999999999
14805.0	15	47	554.65
14806.0	75	11	193.39000000000004
14808.0	39	235	2741.169999999997
14810.0	40	255	2087.879999999999
14813.0	369	30	155.42999999999998
14815.0	36	53	778.5
14816.0	197	4	271.85
14817.0	200	63	1110.3399999999997
14818.0	73	48	657.8
14819.0	64	13	272.06999999999994
14820.0	21	29	507.2900000000001
14821.0	366	2	48.800000000000004
14823.0	180	70	321.4299999999999
14824.0	10	29	1127.7100000000003
14825.0	3	121	2226.9099999999985
14828.0	196	17	2139.76
14829.0	29	42	697.55
14830.0	53	40	197.13
14834.0	17	67	1720.3000000000004
14836.0	10	6	102.44999999999999
14837.0	89	108	1649.5000000000011
14840.0	267	4	62.85
14841.0	53	138	3295.7599999999993
14842.0	43	145	2824.6899999999996
14844.0	63	130	3189.8099999999995
14847.0	148	13	309.4
14849.0	21	388	7930.539999999996
14850.0	311	21	325.75
14851.0	23	28	511.34999999999985
14852.0	58	143	2836.6899999999982
14853.0	24	9	475.79999999999995
14854.0	78	127	2759.8300000000004
14855.0	119	20	645.6500000000001
14856.0	36	66	1311.3800000000006
14857.0	59	60	1173.1199999999997
14859.0	12	58	1353.739999999999
14860.0	19	11	170.32000000000002
14861.0	52	6	125.79000000000002
14862.0	25	48	841.2000000000002
14863.0	29	11	266.76
14865.0	7	4	52.2
14866.0	10	99	14389.900000000007
14867.0	185	36	710.2800000000001
14868.0	3	144	2953.590000000002
14869.0	8	71	725.7
14870.0	261	13	327.24999999999994
14871.0	3	98	522.3799999999997
14873.0	210	28	519.68
14875.0	107	47	1465.3200000000002
14878.0	12	124	1485.5400000000006
14880.0	77	47	706.1900000000002
14881.0	19	17	255.4
14882.0	26	11	589.7
14883.0	18	53	761.5900000000001
14885.0	131	15	765.3199999999999
14886.0	252	18	364.80000000000007
14887.0	79	6	1862.0
14888.0	207	20	369.2
14889.0	336	10	135.9
14890.0	253	7	125.65
14891.0	148	33	554.38
14893.0	9	73	1237.8500000000004
14894.0	85	23	655.7499999999999
14895.0	7	498	11138.710000000006
14896.0	204	43	468.77
14897.0	7	55	1366.38
14898.0	23	116	1303.5199999999995
14901.0	11	96	1421.2900000000004
14902.0	25	20	332.66
14903.0	21	355	2810.63
14904.0	2	69	1025.4399999999998
14905.0	157	17	616.1500000000001
14907.0	3	165	3501.0999999999976
14908.0	74	9	277.79999999999995
14910.0	2	30	434.3500000000001
14913.0	35	87	1227.4300000000005
14915.0	91	12	307.48
14916.0	70	77	1268.9799999999998
14918.0	115	45	1610.1499999999996
14920.0	212	57	977.77
14921.0	30	78	1316.0700000000004
14923.0	50	44	749.0999999999998
14924.0	245	10	310.05
14929.0	32	11	223.88
14944.0	29	170	5900.250000000002
14946.0	14	3	100.9
14947.0	72	14	290.82000000000005
14948.0	23	63	1101.9699999999996
14950.0	19	19	371.2
14951.0	79	20	311.69000000000005
14952.0	59	138	8099.489999999998
14953.0	25	55	289.82
14954.0	12	85	336.16999999999985
14957.0	253	12	58.49000000000001
14958.0	147	42	499.6799999999999
14959.0	64	59	695.42
14960.0	8	27	221.26999999999992
14961.0	10	312	7044.680000000002
14962.0	270	5	126.70000000000002
14963.0	9	198	1487.8000000000013
14964.0	247	13	206.21
14965.0	96	83	598.9999999999999
14966.0	14	38	191.3199999999999
14967.0	49	6	463.8
14968.0	30	37	147.59
14970.0	68	34	1592.06
14971.0	35	160	1116.5699999999993
14972.0	128	18	114.77000000000002
14973.0	107	32	1314.45
14974.0	37	21	114.39
14975.0	57	11	279.94
14976.0	57	72	790.8599999999997
14978.0	72	216	1931.4200000000028
14981.0	246	8	102.11999999999998
14984.0	19	41	213.26999999999998
14985.0	198	87	296.7499999999999
14987.0	15	4	326.4
14988.0	211	40	334.54
14995.0	38	61	233.23000000000005
14997.0	46	26	546.2
14998.0	170	75	429.8699999999999
15000.0	47	77	490.52
15002.0	115	115	1641.7599999999998
15004.0	147	158	1246.3199999999995
15005.0	15	1119	6316.569999999991
15006.0	51	144	502.08999999999975
15007.0	159	12	156.91000000000003
15009.0	12	182	1261.7799999999997
15010.0	35	20	308.94000000000005
15012.0	53	128	423.0399999999996
15014.0	43	35	260.16999999999996
15016.0	172	20	170.04
15017.0	33	20	125.58000000000003
15018.0	38	31	496.21
15019.0	266	70	265.9999999999999
15021.0	8	472	1914.8200000000024
15022.0	11	135	905.0399999999995
15023.0	3	562	6802.759999999989
15024.0	9	155	1661.3300000000006
15025.0	33	72	377.01
15026.0	80	61	469.0
15027.0	30	35	1066.1499999999996
15028.0	8	48	627.13
15030.0	71	7	518.28
15031.0	4	111	668.14
15032.0	256	52	4959.0999999999985
15033.0	4	510	2586.670000000001
15034.0	15	394	4308.609999999999
15035.0	89	27	252.72999999999996
15036.0	72	127	465.55
15038.0	58	130	705.4899999999997
15039.0	9	1502	19914.439999999966
15041.0	170	67	180.35000000000002
15042.0	199	5	135.93
15043.0	31	3	537.0
15044.0	19	453	7700.229999999997
15045.0	151	12	735.6600000000001
15046.0	9	206	5213.770000000001
15047.0	269	22	343.62
15048.0	65	97	384.04999999999984
15049.0	273	3	121.17000000000002
15050.0	25	78	1782.0900000000004
15051.0	23	143	1391.6100000000001
15052.0	319	30	215.78
15053.0	4	71	697.79
15054.0	12	114	302.09999999999997
15057.0	275	25	1489.5
15058.0	25	276	2124.9900000000025
15059.0	40	237	1337.7200000000007
15060.0	8	121	303.0899999999999
15061.0	3	403	54534.140000000014
15062.0	71	57	987.8599999999999
15063.0	213	5	370.79999999999995
15065.0	37	155	3158.1300000000006
15066.0	53	42	893.59
15067.0	78	82	1744.7600000000004
15068.0	46	104	553.3599999999998
15069.0	179	70	1109.5300000000007
15070.0	372	1	106.2
15071.0	93	26	982.0699999999997
15073.0	9	54	1043.4099999999999
15074.0	105	42	748.8700000000002
15075.0	77	27	773.0300000000002
15076.0	172	49	880.8500000000004
15078.0	7	440	9743.110000000022
15079.0	212	47	895.61
15081.0	22	33	504.7999999999999
15083.0	256	5	88.19999999999999
15087.0	281	15	306.94
15088.0	21	57	1160.07
15089.0	10	145	2420.8400000000024
15090.0	308	23	381.32000000000005
15091.0	67	30	480.71
15092.0	215	26	457.80999999999995
15093.0	18	108	4597.019999999998
15095.0	103	47	1370.5999999999997
15096.0	42	11	219.39
15097.0	4	25	248.07999999999996
15098.0	182	3	39916.5
15099.0	84	23	410.48
15100.0	333	3	876.0
15101.0	8	8	317.53
15103.0	31	35	703.3599999999998
15104.0	196	69	1027.44
15105.0	18	101	2298.930000000001
15106.0	17	100	1422.5200000000002
15107.0	311	17	319.5
15109.0	245	28	484.95
15110.0	23	35	996.1
15111.0	29	84	1567.4799999999998
15113.0	9	100	3609.330000000001
15114.0	30	197	2760.5599999999977
15115.0	18	21	340.11000000000007
15116.0	17	45	1352.7500000000002
15117.0	14	79	1551.7800000000002
15118.0	134	1	244.8
15119.0	245	14	266.4
15120.0	133	21	358.8199999999999
15121.0	50	28	457.71999999999997
15122.0	114	82	1633.779999999999
15123.0	7	106	2199.309999999999
15124.0	22	15	184.19
15125.0	25	127	11528.480000000001
15127.0	65	16	406.53000000000003
15128.0	60	102	1471.0000000000007
15129.0	50	84	3447.4
15130.0	169	22	330.11
15132.0	18	52	977.9300000000002
15133.0	127	29	982.4199999999998
15134.0	14	73	1387.99
15135.0	239	9	139.04999999999998
15136.0	2	68	1286.7000000000005
15139.0	239	13	178.96000000000006
15140.0	52	80	2354.2500000000005
15142.0	46	26	498.74
15143.0	225	14	259.45
15144.0	8	217	6580.440000000007
15145.0	4	67	1194.7300000000005
15146.0	164	91	1327.1600000000008
15147.0	240	28	623.5
15148.0	10	20	301.28999999999996
15149.0	133	23	520.8
15150.0	17	343	5314.469999999995
15152.0	9	271	4745.69
15153.0	31	22	329.25
15154.0	75	85	296.41999999999996
15156.0	1	55	961.4899999999999
15157.0	3	125	1936.0700000000006
15158.0	45	7	401.4000000000001
15159.0	1	710	18641.010000000017
15160.0	357	4	158.16000000000003
15163.0	18	29	304.4699999999999
15164.0	68	103	843.0499999999997
15165.0	373	27	487.75
15167.0	320	41	162.99999999999997
15168.0	25	5	106.56
15171.0	331	5	1289.5
15172.0	8	110	1624.0499999999997
15174.0	322	11	135.75
15175.0	71	23	224.14000000000007
15178.0	260	3	40.5
15179.0	18	93	2206.9500000000003
15180.0	367	6	87.5
15181.0	66	16	689.4799999999999
15182.0	154	29	622.8499999999999
15184.0	29	63	406.76
15185.0	70	21	310.62000000000006
15186.0	14	19	411.40999999999997
15187.0	1	91	4777.180000000001
15189.0	1	212	16225.390000000009
15192.0	119	51	1044.3200000000004
15193.0	60	19	499.32
15194.0	3	310	7616.529999999996
15195.0	2	1	3861.0
15197.0	10	32	1079.61
15198.0	92	10	193.64
15199.0	59	13	1268.6999999999998
15201.0	87	69	1236.5400000000002
15203.0	25	142	1827.7999999999984
15204.0	357	9	316.58000000000004
15205.0	85	37	653.2399999999999
15206.0	10	9	420.29999999999995
15208.0	1	42	870.12
15210.0	225	20	331.18
15211.0	60	52	894.41
15212.0	241	5	101.79999999999998
15213.0	318	24	328.34999999999997
15214.0	1	110	1661.44
15215.0	46	35	734.94
15216.0	87	2	96.6
15218.0	10	166	5756.890000000001
15219.0	176	9	305.75
15220.0	51	117	1778.9599999999994
15221.0	366	5	403.25
15222.0	318	5	585.0
15223.0	225	20	755.7500000000001
15224.0	358	14	322.0799999999999
15225.0	234	23	409.4000000000001
15226.0	310	8	154.41
15227.0	36	58	1219.4
15228.0	66	125	3386.7100000000005
15230.0	239	23	429.6
15232.0	113	31	612.0600000000001
15234.0	276	14	197.0
15235.0	217	143	2247.5099999999998
15236.0	298	15	321.05
15237.0	1	99	1412.320000000001
15238.0	29	50	1071.9899999999998
15239.0	10	49	780.59
15240.0	44	78	1706.57
15241.0	66	110	1756.4400000000007
15243.0	74	22	316.68
15244.0	65	34	631.57
15245.0	134	89	2515.8400000000006
15246.0	238	33	514.1500000000001
15247.0	122	6	356.0
15249.0	31	350	6688.460000000006
15251.0	9	111	10484.989999999996
15252.0	36	44	740.7800000000001
15253.0	16	53	918.1999999999996
15254.0	127	18	300.36000000000007
15255.0	66	47	890.8499999999999
15256.0	148	6	98.45
15257.0	283	7	317.15
15258.0	168	34	623.1600000000001
15260.0	100	77	1810.77
15261.0	135	19	254.82000000000002
15262.0	323	10	178.95000000000002
15263.0	106	12	156.50999999999996
15264.0	64	23	393.74000000000007
15265.0	151	82	1506.1200000000001
15266.0	338	6	119.30000000000001
15267.0	22	11	1717.36
15269.0	23	2	408.8
15270.0	15	41	2379.49
15271.0	7	274	2507.070000000002
15272.0	57	63	721.9399999999998
15274.0	4	47	716.5700000000003
15275.0	37	41	615.1399999999999
15276.0	66	52	135.31000000000003
15277.0	46	12	255.89999999999998
15279.0	354	19	290.51
15280.0	172	16	113.12
15281.0	58	139	2332.149999999999
15286.0	49	3	240.55
15287.0	22	20	486.69
